# cl_TT                  cl_TE                    cl_EE
1.517798665260201915e+03 2.388386283125629728e+00 5.007826526271927925e+00
1.514278995543309748e+03 3.145488148635808834e+00 5.080109832049450880e+00
1.510661484535591399e+03 3.895099750590646170e+00 5.155126027035782599e+00
1.506936461272485531e+03 4.636560952432247973e+00 5.232889283350528054e+00
1.503116538802477862e+03 5.369434467895709773e+00 5.313265222932313847e+00
1.499206900788599796e+03 6.093283008372171849e+00 5.396268051754500306e+00
1.495190444813564227e+03 6.807520713824829706e+00 5.481837709515943402e+00
1.491094637540750000e+03 7.511636001267443241e+00 5.569839869831621826e+00
1.486902374522955824e+03 8.205117279281830989e+00 5.660363074425435848e+00
1.482618835369342378e+03 8.887527229587826483e+00 5.753347315792643357e+00
1.478264055412688549e+03 9.558502805156390281e+00 5.848732604371656763e+00
1.473813498927582941e+03 1.021768094486335521e+01 5.946458968702727610e+00
1.469294627706394976e+03 1.086484713869120711e+01 6.046540739080779936e+00
1.464697760881351769e+03 1.149956400845061921e+01 6.148992264194920843e+00
1.460028073403529106e+03 1.212161700706330869e+01 6.253827911261955030e+00
1.455283311021307100e+03 1.273064299934751276e+01 6.360839215643903088e+00
1.450468647011818121e+03 1.332635311084937690e+01 6.470189148984410998e+00
1.445596682213406666e+03 1.390838415918362614e+01 6.581817851296578148e+00
1.440657731658366856e+03 1.447652150290406858e+01 6.695516914564583644e+00
1.435649538008706486e+03 1.503047618937176111e+01 6.811449367351683826e+00
1.430584699941937060e+03 1.556988495313879461e+01 6.929481123359494177e+00
1.425460958786132096e+03 1.609445878134045671e+01 7.049626682516112908e+00
1.420283483607002154e+03 1.660398291208113974e+01 7.171751997030559878e+00
1.415042586193476154e+03 1.709809398230677502e+01 7.295871605458519760e+00
1.409758291195288848e+03 1.757657716018439586e+01 7.421925782242053238e+00
1.404413481006323536e+03 1.803936614345691325e+01 7.549929104753074327e+00
1.399020750951726995e+03 1.848624602376890280e+01 7.679896169820855434e+00
1.393577839220303986e+03 1.891700185198455131e+01 7.811618743245981378e+00
1.388082483597735973e+03 1.933156720347903246e+01 7.945260027833326077e+00
1.382547278198402182e+03 1.972965275888252634e+01 8.080686111874060273e+00
1.376962531743868112e+03 2.011119200331891221e+01 8.217837386654361254e+00
1.371333409342117420e+03 2.047608866068543776e+01 8.356802829945703337e+00
1.365665075813106114e+03 2.082422412015363022e+01 8.497448588471970155e+00
1.359955267362511449e+03 2.115552428943271934e+01 8.639863678895739696e+00
1.354201719953797920e+03 2.146991502273869656e+01 8.783914286766522750e+00
1.348409597677996544e+03 2.176729983377267885e+01 8.929689467490767640e+00
1.342576636070376026e+03 2.204760297813970382e+01 9.077055445263910727e+00
1.336707998825695995e+03 2.231075459459398047e+01 9.226101314024287348e+00
1.330793992759749926e+03 2.255675012974579730e+01 9.376693336369161358e+00
1.324854637920698678e+03 2.278559090912472840e+01 9.528920644492789194e+00
1.318865384093945067e+03 2.299729156335724767e+01 9.682723822589030860e+00
1.312846251010081232e+03 2.319185179822726894e+01 9.837969190261169672e+00
1.306794973195221019e+03 2.336927124913526299e+01 9.994745936431325362e+00
1.300701856671786118e+03 2.352963119067968378e+01 1.015299470171958163e+01
1.294572064007338213e+03 2.367280482869975344e+01 1.031265614533274189e+01
1.288403329259837392e+03 2.379902185257470748e+01 1.047381951194540051e+01
1.282208243022442502e+03 2.390821473806445496e+01 1.063642549755812539e+01
1.275970438997888778e+03 2.400052396471328109e+01 1.080054412578417633e+01
1.269698862491722593e+03 2.407595658519138127e+01 1.096609412444351150e+01
1.263403215299869089e+03 2.413443051722500243e+01 1.113297498166127575e+01
1.257085770662687310e+03 2.417593787300807406e+01 1.130108620328865854e+01
1.250756229952346075e+03 2.420047067335219637e+01 1.147025302922962098e+01
1.244402009257864620e+03 2.420816941235968756e+01 1.164052356727234461e+01
1.238040237822297513e+03 2.419887735409830398e+01 1.181172309188783309e+01
1.231673187926280434e+03 2.417280908184149624e+01 1.198375117804568468e+01
1.225303131573431074e+03 2.412988194429817668e+01 1.215643313400695824e+01
1.218932340475330420e+03 2.407016175442077710e+01 1.232974285162166339e+01
1.212563086036817140e+03 2.399371422024025691e+01 1.250350567210086083e+01
1.206205067692079410e+03 2.390053065925718201e+01 1.267762123629833226e+01
1.199853127840516208e+03 2.379075084690193975e+01 1.285206348447679225e+01
1.193516965235339285e+03 2.366444016404525641e+01 1.302665780555867237e+01
1.187198849921628380e+03 2.352158959508722447e+01 1.320137817088650500e+01
1.180893623226538239e+03 2.336226429312743491e+01 1.337612428345772031e+01
1.174610982801847740e+03 2.318660357821145013e+01 1.355087014466415063e+01
1.168360625917031257e+03 2.299467236865830344e+01 1.372544120351095209e+01
1.162129964404007978e+03 2.278646117948341399e+01 1.389973720684267278e+01
1.155936123106469722e+03 2.256210897142304006e+01 1.407380648255639244e+01
1.149773941427913996e+03 2.232168029904172712e+01 1.424754880529447298e+01
1.143645686734740366e+03 2.206516530944781351e+01 1.442078967964198100e+01
1.137553626010507287e+03 2.179277687512227857e+01 1.459357747382376047e+01
1.131500025862909979e+03 2.150443060832538578e+01 1.476581200187135678e+01
1.125494580883540038e+03 2.120033912814785282e+01 1.493739309029963991e+01
1.119532128609200981e+03 2.088056635863450694e+01 1.510829486127342491e+01
1.113614934587285461e+03 2.054510181153423787e+01 1.527849144876148380e+01
1.107737835692458020e+03 2.019423200316790457e+01 1.544780843118068958e+01
1.101917953547356319e+03 1.982802046937443308e+01 1.561621996504776710e+01
1.096150124443248160e+03 1.944653061558832619e+01 1.578370021760890296e+01
1.090429184415336067e+03 1.905004856702262828e+01 1.595007479946216478e+01
1.084757397619846188e+03 1.863856318392999611e+01 1.611539218169054166e+01
1.079144456363052996e+03 1.821228604599956569e+01 1.627947799446064181e+01
1.073592624431846389e+03 1.777113146781679731e+01 1.644238072764467162e+01
1.068089308776453663e+03 1.731516219995010886e+01 1.660414887991351307e+01
1.062644201296394158e+03 1.684481227962124805e+01 1.676468239132585580e+01
1.057259565475741056e+03 1.635925279389966391e+01 1.692410406042874627e+01
1.051937664771003938e+03 1.585854610160736478e+01 1.708223955932212235e+01
1.046680762649925100e+03 1.534349726672372149e+01 1.723921170125510471e+01
1.041483694280981808e+03 1.481416838881901299e+01 1.739506902268417932e+01
1.036348723274372105e+03 1.426987860360551430e+01 1.754963721583355607e+01
1.031278113372766711e+03 1.371068975360214282e+01 1.770296482927027881e+01
1.026274128492589853e+03 1.313666355378131634e+01 1.785502613344951683e+01
1.021331604415105517e+03 1.254860442731872361e+01 1.800586968727004233e+01
1.016460233878322583e+03 1.194583100128984476e+01 1.815539548711272388e+01
1.011639996516244764e+03 1.132914744758353187e+01 1.830350353338733527e+01
1.006895442401484843e+03 1.069787214365209849e+01 1.845039096408022417e+01
1.002206551881525570e+03 1.005280901349292932e+01 1.859588350276569813e+01
9.975904474696625357e+02 9.393276188456574971e+00 1.874002972615643614e+01
9.930345387296742956e+02 8.719334513251791208e+00 1.888287821312291115e+01
9.885414557455804925e+02 8.031145703272608571e+00 1.902438602381538857e+01
9.841078541031019995e+02 7.329275319773111974e+00 1.916444127198902336e+01
9.797456099739916908e+02 6.613646961597320129e+00 1.930306340222565709e+01
9.754591717624988405e+02 5.886412614849478864e+00 1.944004900883672704e+01
9.712307034327753854e+02 5.146752808696047232e+00 1.957541753639199200e+01
9.670869396867983596e+02 4.396076461517462342e+00 1.970903986171895284e+01
9.630100457847105417e+02 3.634306706756520899e+00 1.984093542742283134e+01
9.590044727179932806e+02 2.861366563936661667e+00 1.997082654038017324e+01
9.550821005273985520e+02 2.079407444698670115e+00 2.009888120627105224e+01
9.512325249178609283e+02 1.287609308579533707e+00 2.022489601055774955e+01
9.474601990230926276e+02 4.866376741073471512e-01 2.034881610250746320e+01
9.437770050661273444e+02 -3.220992152871323677e-01 2.047058662769186910e+01
9.401651126163091021e+02 -1.138678895417893244e+00 2.059007844398871256e+01
9.366364053970270334e+02 -1.962436175349053347e+00 2.070731097159302081e+01
9.331953395377358902e+02 -2.793448806532041306e+00 2.082215505851081971e+01
9.298315152245945683e+02 -3.631051811848160948e+00 2.093448154706782205e+01
9.265493901000592132e+02 -4.473837484704855427e+00 2.104423555691599645e+01
9.233534225587931132e+02 -5.321883893207901117e+00 2.115136220103547515e+01
9.202406433917636832e+02 -6.174526374182101485e+00 2.125588086874217808e+01
9.172155124791705703e+02 -7.032586037337745566e+00 2.135766237468620332e+01
9.142750620806110646e+02 -7.894655589228785963e+00 2.145680037587119671e+01
9.114237535246420521e+02 -8.760813507449727311e+00 2.155316567014740770e+01
9.086660488461784553e+02 -9.631138369642295416e+00 2.164685189673604881e+01
9.059989824226544215e+02 -1.050496601750735870e+01 2.173780411822767178e+01
9.034270176599022761e+02 -1.138163239084339295e+01 2.182596738709969841e+01
9.009471902762020363e+02 -1.226195919658173317e+01 2.191128674523087128e+01
8.985639649867013077e+02 -1.314453973261413822e+01 2.199378150692014344e+01
8.962818071366713184e+02 -1.403019589685841062e+01 2.207332240789780542e+01
8.940828976340686722e+02 -1.491677834095688482e+01 2.215000302235907625e+01
8.919865597348428992e+02 -1.580585198432877547e+01 2.222361977797009303e+01
8.899898322244747533e+02 -1.669675333274680540e+01 2.229426622341431141e+01
8.880823261024274871e+02 -1.758807614710810086e+01 2.236181304340428611e+01
8.862759379677231664e+02 -1.848064278219604617e+01 2.242635375922905894e+01
8.845677082530829693e+02 -1.937304717512798291e+01 2.248768474377242299e+01
8.829472495615599428e+02 -2.026685468906072884e+01 2.254597377257474022e+01
8.814338884053372567e+02 -2.116065943144955597e+01 2.260116575535588268e+01
8.800098100423603000e+02 -2.205454126258277014e+01 2.265313130256735263e+01
8.786869136189330902e+02 -2.294858012383857115e+01 2.270196385895332014e+01
8.774622420601731392e+02 -2.384211320088643404e+01 2.274760828559378822e+01
8.763328387641909103e+02 -2.473447775685565375e+01 2.279008370997226862e+01
8.752957475975855459e+02 -2.562723963546921269e+01 2.282940924203832367e+01
8.743554412430960383e+02 -2.651973624886621295e+01 2.286552969027529159e+01
8.735163928487226030e+02 -2.741130508056160409e+01 2.289846412828083899e+01
8.727682193286092343e+02 -2.830202651826763471e+01 2.292823161084559658e+01
8.721153947674669098e+02 -2.919198101657675792e+01 2.295485117354023430e+01
8.715549653752992754e+02 -3.008199192960580959e+01 2.297826754880611944e+01
8.710914061954119916e+02 -3.097065416842708530e+01 2.299849973255991387e+01
8.707217644134285592e+02 -3.185879120866294656e+01 2.301549241679484936e+01
8.704505160692699519e+02 -3.274648374774439930e+01 2.302926455619893886e+01
8.702747093700161258e+02 -3.363381253721124864e+01 2.303983508427298332e+01
8.701910309103454892e+02 -3.451999744103424916e+01 2.304715229179424441e+01
8.701947192544545260e+02 -3.540452879123948549e+01 2.305125338047193040e+01
8.702955080899650966e+02 -3.628826453151405218e+01 2.305210490857142958e+01
8.704882749918152740e+02 -3.716909130787076521e+01 2.304974769523332156e+01
8.707678981439661356e+02 -3.804712431072287870e+01 2.304429682013429925e+01
8.711292563617465703e+02 -3.892173593162004153e+01 2.303571877264960222e+01
8.715895141659183309e+02 -3.979229859504966527e+01 2.302412858554206920e+01
8.721361233550213683e+02 -4.065967042520857433e+01 2.300941841713826364e+01
8.727713931315626041e+02 -4.152173823252532259e+01 2.299177753554442205e+01
8.734902050763481611e+02 -4.237861735546262310e+01 2.297117233383737656e+01
8.742948698742520719e+02 -4.322968031700612102e+01 2.294764346379337638e+01
8.751802706389638615e+02 -4.407429965624441337e+01 2.292115726861242564e+01
8.761487196385065772e+02 -4.491259075992145000e+01 2.289175434966353961e+01
8.771876732690611789e+02 -4.574244051884183193e+01 2.285940099923100277e+01
8.782994454798862307e+02 -4.656470716953478473e+01 2.282421205078448168e+01
8.794863510958812185e+02 -4.737802044555767367e+01 2.278615374474317079e+01
8.807358491390813242e+02 -4.818175291406999605e+01 2.274511801176420178e+01
8.820576846006496226e+02 -4.897527713728320009e+01 2.270129389005296616e+01
8.834318900084128927e+02 -4.975945133899234918e+01 2.265472182415813762e+01
8.848756405967765204e+02 -5.053364806096989525e+01 2.260536794829646468e+01
8.863763991703393685e+02 -5.129723982952716455e+01 2.255327265319259311e+01
8.879290578690530538e+02 -5.204959915204824483e+01 2.249855058592649470e+01
8.895433665302896316e+02 -5.279158418360215421e+01 2.244116779928615202e+01
8.912067909471792291e+02 -5.352256738343676545e+01 2.238116460214815362e+01
8.929216546271063635e+02 -5.424192118166033794e+01 2.231858127586124496e+01
8.946977104462743000e+02 -5.495050364596388448e+01 2.225345807414549171e+01
8.965298556012500057e+02 -5.564694430321345209e+01 2.218576093950203898e+01
8.984204166594281560e+02 -5.633210114636663235e+01 2.211553007014356709e+01
9.003717212058742234e+02 -5.700460362114060331e+01 2.204273135292801911e+01
9.023786694875178682e+02 -5.766605246806019380e+01 2.196747921381802016e+01
9.044510194556909255e+02 -5.831507703918870078e+01 2.188966520033354612e+01
9.065762450040228941e+02 -5.895179230526832015e+01 2.180932939904286982e+01
9.087641060564732243e+02 -5.957482751267238541e+01 2.172651186854912453e+01
9.110020784498003650e+02 -6.018504035564605203e+01 2.164117835599255812e+01
9.132924956662905061e+02 -6.078105996333621164e+01 2.155329458057085290e+01
9.156228354118171637e+02 -6.136225823713715499e+01 2.146290051707241986e+01
9.180028613438526008e+02 -6.192949268302700716e+01 2.136996182891508056e+01
9.204274812947837745e+02 -6.248064939879537860e+01 2.127451843520750785e+01
9.228841755946733656e+02 -6.301732858671206827e+01 2.117661022731584808e+01
9.253901387931123281e+02 -6.353815903581150337e+01 2.107620278544274228e+01
9.279328528260718940e+02 -6.404548363469220362e+01 2.097341022922876519e+01
9.305220854349331603e+02 -6.453793101890519779e+01 2.086827236735098268e+01
9.331527483811183856e+02 -6.501635824885548232e+01 2.076082898114340836e+01
9.358271824615235346e+02 -6.548087946746468901e+01 2.065104554122432745e+01
9.385403007716967068e+02 -6.593235156804377084e+01 2.053903605814508992e+01
9.413018737194643109e+02 -6.636940285207359125e+01 2.042469166503025946e+01
9.441142439364761003e+02 -6.679289003729149954e+01 2.030797775175134134e+01
9.469723262401125794e+02 -6.720218408055683312e+01 2.018885968159888478e+01
9.498858926459895429e+02 -6.759739868096812643e+01 2.006730279146766449e+01
9.528498589287555660e+02 -6.797716177287955475e+01 1.994327239205219726e+01
9.558658703448180631e+02 -6.834305345354655969e+01 1.981668177912224849e+01
9.589402037246328518e+02 -6.869360605918001283e+01 1.968753340095779691e+01
9.620561519051321966e+02 -6.902881841525005768e+01 1.955614910886696123e+01
9.652192930853575490e+02 -6.934943208036878559e+01 1.942247931132541794e+01
9.684129206900632880e+02 -6.965396000449216274e+01 1.928684580924462111e+01
9.716277567370456154e+02 -6.994388637243169171e+01 1.914927324470127346e+01
9.748619518048664077e+02 -7.021698108699882823e+01 1.900993480221275078e+01
9.781136566518667905e+02 -7.047547095267962902e+01 1.886900364200068481e+01
9.813735938368728284e+02 -7.071786848878761589e+01 1.872657861676493241e+01
9.846399143924605823e+02 -7.094417177309283318e+01 1.858275855547017485e+01
9.879107694493951612e+02 -7.115527017228043860e+01 1.843764226363743575e+01
9.911991669138371890e+02 -7.135108725288924347e+01 1.829117995663762386e+01
9.944958296948960879e+02 -7.153184359937664283e+01 1.814354467750951372e+01
9.978063374368417726e+02 -7.169768539514809902e+01 1.799476087975926575e+01
1.001136269801766616e+03 -7.184875870462037994e+01 1.784485299468390807e+01
1.004483778104724706e+03 -7.198520947179973462e+01 1.769399399870092893e+01
1.007839585301356578e+03 -7.210681210136438324e+01 1.754220827966879881e+01
1.011201842678238336e+03 -7.221304374077817556e+01 1.738959448773077199e+01
1.014561273144430061e+03 -7.230360426343496272e+01 1.723617696865171567e+01
1.017908599575924200e+03 -7.237819341679337981e+01 1.708220289817533200e+01
1.021234544811936985e+03 -7.243643653753228762e+01 1.692762229785905248e+01
1.024537260003461597e+03 -7.247788455022410403e+01 1.677260801994906103e+01
1.027807467912991115e+03 -7.250231110003433344e+01 1.661718433023017027e+01
1.031050747967298093e+03 -7.251000968543733904e+01 1.646144975890058859e+01
1.034272679560655888e+03 -7.250142223942715702e+01 1.630542853393883362e+01
1.037471413709858552e+03 -7.247699056125360073e+01 1.614921914848532936e+01
1.040652529761395954e+03 -7.243715631518264786e+01 1.599277151071601999e+01
1.043814178698876049e+03 -7.238221246227202244e+01 1.583618407823804830e+01
1.046969368202776650e+03 -7.231267467668584459e+01 1.567948100797235078e+01
1.050116249259348706e+03 -7.222883564350507868e+01 1.552276072355328829e+01
1.053252972871748170e+03 -7.213031935656209725e+01 1.536597306522019579e+01
1.056370261720947155e+03 -7.201689823584452199e+01 1.520921642423095577e+01
1.059458838527495573e+03 -7.188804742538410153e+01 1.505258917626509074e+01
1.062524282763685733e+03 -7.174339049320576578e+01 1.489611539833394538e+01
1.065549888913924860e+03 -7.158262514679054789e+01 1.473981915270053378e+01
1.068526379887131270e+03 -7.140522609806492937e+01 1.458379877080412967e+01
1.071459335377956904e+03 -7.121103933045559131e+01 1.442807828668222925e+01
1.074354335176653649e+03 -7.100005924745434527e+01 1.427268172090495923e+01
1.077194674127904591e+03 -7.077265152223775146e+01 1.411755879750962173e+01
1.080008217291697065e+03 -7.052895882880073941e+01 1.396273351144799335e+01
1.082785688098068476e+03 -7.026934654216910303e+01 1.380815556202904482e+01
1.085532666805071131e+03 -6.999395703662737844e+01 1.365384892037721798e+01
1.088247305452814317e+03 -6.970308110252220501e+01 1.349976326288652828e+01
1.090950041267691404e+03 -6.939693509509494618e+01 1.334584825518808593e+01
1.093616741511678129e+03 -6.907528951636101056e+01 1.319220211962629818e+01
1.096260415334841582e+03 -6.873811528102662294e+01 1.303884878522892166e+01
1.098864358620964367e+03 -6.838513058662371691e+01 1.288588645519618403e+01
1.101434152435207807e+03 -6.801619461563028324e+01 1.273326475688419102e+01
1.103960521266749538e+03 -6.763111588364930071e+01 1.258108187631281893e+01
1.106434189721102712e+03 -6.722971909423668535e+01 1.242936170816328101e+01
1.108867792199537007e+03 -6.681190421422346049e+01 1.227822202980155097e+01
1.111250176702055114e+03 -6.637792026882428331e+01 1.212756190380364885e+01
1.113584672647242314e+03 -6.592810640289441437e+01 1.197752284348330676e+01
1.115867181165934426e+03 -6.546280160620391086e+01 1.182809778940937306e+01
1.118115888483537674e+03 -6.498234471343486973e+01 1.167935396045732865e+01
1.120311839097330676e+03 -6.448703726249553370e+01 1.153135857085904625e+01
1.122473219256321499e+03 -6.397722520650724221e+01 1.138403026375853599e+01
1.124595930134739092e+03 -6.345332862740975344e+01 1.123758481279621435e+01
1.126675872856497108e+03 -6.291599030324138653e+01 1.109201513816936391e+01
1.128708948467248092e+03 -6.236585285797850275e+01 1.094753700823381770e+01
1.130698486255138732e+03 -6.180363304545709013e+01 1.080421762258693441e+01
1.132632958669159052e+03 -6.123004746636266304e+01 1.066212417967691373e+01
1.134523123038216454e+03 -6.064573828529369592e+01 1.052154672792338808e+01
1.136357451436345400e+03 -6.005149608190910016e+01 1.038247818182187743e+01
1.138131844049458778e+03 -5.944781415062791297e+01 1.024506002358937984e+01
1.139857057490557736e+03 -5.883488850141866777e+01 1.010935945329612551e+01
1.141514134662578954e+03 -5.821254357716168215e+01 9.975443673015837120e+00
1.143106403174043862e+03 -5.758097508961412103e+01 9.843305603979258578e+00
1.144637190251952006e+03 -5.694000718540076633e+01 9.713012454243337146e+00
1.146094966004848857e+03 -5.628976099862781268e+01 9.584705719363205034e+00
1.147483056787487385e+03 -5.563013466753238845e+01 9.458304049061796448e+00
1.148804788464281501e+03 -5.496117475323782742e+01 9.333874665429119588e+00
1.150048629673219466e+03 -5.428329909157928057e+01 9.211410513108450715e+00
1.151225333542163298e+03 -5.359677680997992155e+01 9.091053110503962031e+00
1.152330795903455510e+03 -5.290209974643193647e+01 8.972795416476790464e+00
1.153368340311493512e+03 -5.219953675002500404e+01 8.856630398061692944e+00
1.154333861310182556e+03 -5.148965366708166158e+01 8.742551031183541710e+00
1.155245537803159550e+03 -5.077264479132635699e+01 8.630624584880786543e+00
1.156084406222425969e+03 -5.004900141717299533e+01 8.520918338527609492e+00
1.156861215652770397e+03 -4.931899185704511268e+01 8.413425299059202445e+00
1.157564429353843934e+03 -4.858295857729560652e+01 8.308212768706917828e+00
1.158204794837242616e+03 -4.784116963318241034e+01 8.205422345730109868e+00
1.158770773742434358e+03 -4.709404152142713684e+01 8.104972791138862931e+00
1.159258255217115675e+03 -4.634176776482281923e+01 8.007080013944319674e+00
1.159670555898555676e+03 -4.558476461543726543e+01 7.911737087373293953e+00
1.160003563196472214e+03 -4.482322535585348788e+01 7.818937100106320592e+00
1.160253163628742641e+03 -4.405712030149059188e+01 7.728821724010718874e+00
1.160430099509445427e+03 -4.328634536999390292e+01 7.641384080855355698e+00
1.160515398837007524e+03 -4.251064780018042200e+01 7.556543026533615759e+00
1.160527230438191964e+03 -4.173007185556251386e+01 7.474440285788687355e+00
1.160454048809651113e+03 -4.094436455889616866e+01 7.395069035410253733e+00
1.160299164215262408e+03 -4.015349567932399566e+01 7.318422471941551599e+00
1.160058457633191210e+03 -3.935728631754374618e+01 7.244568095875980163e+00
1.159742665806378909e+03 -3.855570604255272826e+01 7.173350578332192917e+00
1.159332811142614673e+03 -3.774879861093065614e+01 7.104986029749313481e+00
1.158847056870117513e+03 -3.693638483566419950e+01 7.039319165526306321e+00
1.158273851890276546e+03 -3.611850829004260532e+01 6.976417574694598223e+00
1.157616500885685355e+03 -3.529513817657242924e+01 6.916274586548046166e+00
1.156878307627617914e+03 -3.446616932994362514e+01 6.858809271269344698e+00
1.156055146635058236e+03 -3.363164507054140273e+01 6.804163574552131166e+00
1.155143147927949485e+03 -3.279157856554620309e+01 6.752179365571115532e+00
1.154154322916818046e+03 -3.194645687521973798e+01 6.702983801255373741e+00
1.153086081836549056e+03 -3.109703404680563921e+01 6.656552530165066983e+00
1.151935834067495307e+03 -3.024384120807797061e+01 6.612861228152321580e+00
1.150708416499489203e+03 -2.938755798800824337e+01 6.571885598889819491e+00
1.149401236845559197e+03 -2.852886395293582922e+01 6.533749941385678106e+00
1.148026558707209915e+03 -2.766836432625864362e+01 6.498281449459069492e+00
1.146574359837863312e+03 -2.680651570813871487e+01 6.465530196728535905e+00
1.145049473908825121e+03 -2.594384892922933972e+01 6.435620570057634104e+00
1.143449305473120830e+03 -2.508082048689831822e+01 6.408454135974921861e+00
1.141778686680337842e+03 -2.421788683196420067e+01 6.384006775093081565e+00
1.140042448940320810e+03 -2.335550437193266404e+01 6.362328682496744214e+00
1.138237994586361765e+03 -2.249412947423239117e+01 6.343470084606576798e+00
1.136362725238267558e+03 -2.163429275295007059e+01 6.327332672519236922e+00
1.134414041814439997e+03 -2.077637622154961505e+01 6.313966736340825392e+00
1.132404201243633906e+03 -1.992076186309483532e+01 6.303422598483722439e+00
1.130323174724042474e+03 -1.906798020046101527e+01 6.295527763439486613e+00
1.128168361133642748e+03 -1.821826459851267543e+01 6.290406902555366386e+00
1.125952015388731752e+03 -1.737214553530051475e+01 6.287961869754645328e+00
1.123671535050100829e+03 -1.653000490420498636e+01 6.288243119266154757e+00
1.121316888679304384e+03 -1.569222458408011533e+01 6.291152571810727068e+00
1.118900329244496106e+03 -1.485896359186287974e+01 6.296740748787472697e+00
1.116426680723061963e+03 -1.403052950317916192e+01 6.305058205425344120e+00
1.113878481403549131e+03 -1.320708132140266855e+01 6.316081247418082079e+00
1.111275410688895136e+03 -1.238885233120534046e+01 6.329711931042904638e+00
1.108607433944226386e+03 -1.157592725106592724e+01 6.346075197271263235e+00
1.105879372597259589e+03 -1.076861365377112811e+01 6.365073170837132643e+00
1.103096047435599075e+03 -9.967070551863599803e+00 6.386830861318664176e+00
1.100254850253230416e+03 -9.171531251081766811e+00 6.411250462173834208e+00
1.097353172196528021e+03 -8.382303353263740320e+00 6.438308484785876473e+00
1.094388403759101266e+03 -7.599620192218057291e+00 6.468055758484323015e+00
1.091372791476308294e+03 -6.823789403576747681e+00 6.500468863547308018e+00
1.088296296167287210e+03 -6.054970077108661641e+00 6.535598698201198431e+00
1.085163734678844548e+03 -5.293544177026595854e+00 6.573273344593151712e+00
1.081972494826816273e+03 -4.539670843741577144e+00 6.613618053280009512e+00
1.078719963738007891e+03 -3.793583530618025446e+00 6.656535258671902433e+00
1.075410956191832156e+03 -3.055367156188802724e+00 6.702150279998848603e+00
1.072042857911014835e+03 -2.325255240866665130e+00 6.750439903741161984e+00
1.068620482253243836e+03 -1.603332775616199912e+00 6.801380950569432038e+00
1.065133785151633447e+03 -8.897590751256181374e-01 6.854875991769939780e+00
1.061595006857383851e+03 -1.847677804555857284e-01 6.911124766678576670e+00
1.057994101830004411e+03 5.115559888332880112e-01 6.970029914576710617e+00
1.054335880480736478e+03 1.199127065051837748e+00 7.031568392114436072e+00
1.050617724114534667e+03 1.877934513270703487e+00 7.095865756719465622e+00
1.046844441623983357e+03 2.547818778205773960e+00 7.162899032489693063e+00
1.043005984432757487e+03 3.208768815626149795e+00 7.232719560599980113e+00
1.039114588241988940e+03 3.860773522749999298e+00 7.305230148691038039e+00
1.035160202924889973e+03 4.503747452143523233e+00 7.380630771778483812e+00
1.031140205924978318e+03 5.137530809121058084e+00 7.458898587627191823e+00
1.027066830604739380e+03 5.762260866654496994e+00 7.540010787148937688e+00
1.022930609888146250e+03 6.377673548308901985e+00 7.623921838797472539e+00
1.018731845844941859e+03 6.983682388349762959e+00 7.710643788980400259e+00
1.014478853510791623e+03 7.579948133401820165e+00 7.800017394414950012e+00
1.010165090446310728e+03 8.166354303763959877e+00 7.891957728013104578e+00
1.005806298493665054e+03 8.742635773252178666e+00 7.986305611759352274e+00
1.001395933681935389e+03 9.308601617050712207e+00 8.082976183596795039e+00
9.969423079867685829e+02 9.864060825540480693e+00 8.181884613803930506e+00
9.924388759393126520e+02 1.040904515212458037e+01 8.283020388374330523e+00
9.878939480386908372e+02 1.094351197652297003e+01 8.386224458383757963e+00
9.833158340644929467e+02 1.146734430206413435e+01 8.491560657374488841e+00
9.786979863907582740e+02 1.198042503646659718e+01 8.598795716706124637e+00
9.740487134029132221e+02 1.248278555611098284e+01 8.707993533440033573e+00
9.693688944643677132e+02 1.297438285278874837e+01 8.819069469184292132e+00
9.646594082854608132e+02 1.345495096394387602e+01 8.931864633450839364e+00
9.599211329434371009e+02 1.392437238742430239e+01 9.046443017514302909e+00
9.551549459036330063e+02 1.438252951171006089e+01 9.162571509736734399e+00
9.503691523920356303e+02 1.482930461314295023e+01 9.280239879919838231e+00
9.455572003678707915e+02 1.526450556965293792e+01 9.399363645121557198e+00
9.407273939488770793e+02 1.568801442499419529e+01 9.519858352976088511e+00
9.358806083856570694e+02 1.609963881897660798e+01 9.641565297998919704e+00
9.310102900875008345e+02 1.649933483521869348e+01 9.764622938896165394e+00
9.261247416995619233e+02 1.688705843140084539e+01 9.888798346827172736e+00
9.212248370790271110e+02 1.726261686953538899e+01 1.001408147319711439e+01
9.163188780229015720e+02 1.762596584727274873e+01 1.014053658241109268e+01
9.113928808945488527e+02 1.797713521172084938e+01 1.026793083410655427e+01
9.064551467528546027e+02 1.831585753928475668e+01 1.039640283440551372e+01
9.015139763291514328e+02 1.864223668457660210e+01 1.052571980060327839e+01
8.965628133542813885e+02 1.895600494281816495e+01 1.065602039589057171e+01
8.916025296366809698e+02 1.925714702873476014e+01 1.078722046101302645e+01
8.866414250893747067e+02 1.954551379986564186e+01 1.091916158093754596e+01
8.816729427057678095e+02 1.982098567784854737e+01 1.105205678550986370e+01
8.766979536363844545e+02 2.008345036100900671e+01 1.118567343055000229e+01
8.717173288639537532e+02 2.033279539371632438e+01 1.132015031598292509e+01
8.667393675782487890e+02 2.056888513627534465e+01 1.145532913389858365e+01
